customer_id,age,gender,country,device_type,session_duration,pages_visited,products_viewed,cart_additions,purchases,total_spent,last_purchase_days,membership_status,discount_used,churn
967,32,Male,Nigeria,Mobile,53,40,18,4,9,1933.91,54,Premium,No,0
968,28,Female,Nigeria,Tablet,62,17,6,0,9,4577.93,276,Basic,No,0
969,25,Female,Ghana,Mobile,41,15,3,1,0,3812.05,335,Basic,Yes,1
970,43,Male,South Africa,Tablet,57,42,23,14,3,2530.53,31,Premium,No,0
971,62,Female,Kenya,Desktop,60,15,13,3,6,4941.97,135,Basic,No,0
972,61,Female,Kenya,Mobile,54,15,27,4,8,2331.73,58,Basic,No,0
973,22,Male,Ghana,Mobile,70,39,16,8,2,300.61,105,Basic,No,0
974,23,Female,Nigeria,Desktop,101,13,27,10,6,1318.75,266,Premium,No,0
975,43,Female,Ghana,Mobile,57,17,5,14,6,2185.99,10,Basic,Yes,0
976,21,Female,Ghana,Tablet,10,32,4,0,6,792.94,253,Premium,No,0
977,36,Male,Ghana,Tablet,40,9,21,2,1,4738.35,295,Premium,Yes,1
978,37,Female,Nigeria,Mobile,7,40,8,4,5,3836.58,156,Premium,No,0
979,50,Female,South Africa,Tablet,103,20,19,2,1,1348.75,158,Basic,No,0
980,37,Female,Ghana,Mobile,38,26,14,3,5,2958.11,37,Premium,No,0
981,29,Female,Nigeria,Desktop,85,27,7,14,9,3610.03,119,Premium,Yes,0
982,64,Male,South Africa,Mobile,61,21,14,13,2,4706.98,67,Basic,No,0
983,18,Male,Ghana,Desktop,84,18,6,2,1,4409.36,242,Premium,Yes,1
984,43,Female,Kenya,Tablet,3,13,12,3,5,2580.81,299,Premium,Yes,0
985,31,Female,South Africa,Desktop,51,16,16,13,1,3875.52,213,Basic,No,1
986,55,Male,Ghana,Tablet,86,9,17,14,4,2815.1,308,Basic,Yes,0
987,54,Male,South Africa,Mobile,47,12,13,12,1,2767.99,101,Premium,No,0
988,28,Female,South Africa,Tablet,68,44,23,12,2,582.56,56,Basic,No,0
989,53,Male,South Africa,Mobile,92,38,14,14,2,639.43,332,Basic,Yes,1
990,30,Female,South Africa,Mobile,76,19,29,14,5,2652.37,324,Basic,No,0
991,60,Male,South Africa,Desktop,38,7,7,0,5,1351.62,239,Premium,No,0
992,20,Male,South Africa,Desktop,115,35,14,11,9,114.97,231,Premium,Yes,0
993,50,Male,Ghana,Desktop,36,48,15,7,2,3616.97,362,Basic,Yes,1
994,23,Male,Kenya,Desktop,111,18,12,3,2,172.11,92,Premium,Yes,0
995,27,Female,Nigeria,Tablet,41,16,17,6,0,2980.43,279,Basic,Yes,1
996,22,Male,South Africa,Tablet,69,39,9,1,6,2700.58,109,Basic,Yes,0
997,40,Male,Nigeria,Tablet,13,4,22,1,7,4844.39,317,Basic,Yes,0
998,27,Female,Ghana,Mobile,87,25,15,5,1,2426.22,168,Basic,No,0
999,61,Male,South Africa,Tablet,58,32,12,13,3,327.37,300,Basic,Yes,0
1000,19,Male,Kenya,Tablet,50,40,2,1,9,2762.92,218,Premium,Yes,0
